,gene_ID,gene_name
2985359,ENSG00000211684.2,IGLJ7
2985363,ENSG00000211685.3,IGLC7
2985369,ENSG00000237472.1,AP000361.2
2985372,ENSG00000223679.1,AP000362.1
2985377,ENSG00000100218.12,RSPH14
2985435,ENSG00000128266.9,GNAZ
2985453,ENSG00000283438.1,Metazoa_SRP
2985456,ENSG00000275635.1,U7
2985459,ENSG00000100228.14,RAB36
2985523,ENSG00000186716.21,BCR
2985700,ENSG00000236794.5,BCRP8
2985703,ENSG00000240160.3,RN7SL263P
2985706,ENSG00000230701.2,FBXW4P1
2985709,ENSG00000214526.3,AP000343.1
2985712,ENSG00000236611.1,LINC02556
2985716,ENSG00000215478.8,CES5AP1
2985744,ENSG00000133519.12,ZDHHC8P1
2985772,ENSG00000248409.2,KB-1269D1.8
2985783,ENSG00000234928.1,LINC01659
2985791,ENSG00000227755.1,AP000344.4
2985800,ENSG00000178248.11,FAM230I
2985814,ENSG00000287864.1,KB-208E9.3
2985818,ENSG00000225413.2,LINC02557
2985822,ENSG00000280623.1,PCAT14
2985833,ENSG00000224277.5,AP000345.2
2985845,ENSG00000128322.7,IGLL1
2985875,ENSG00000272733.1,KB-208E9.1
2985880,ENSG00000278655.1,KB-1572G7.5
2985884,ENSG00000189269.12,DRICH1
2985938,ENSG00000275609.1,KB-1572G7.4
2985941,ENSG00000211683.3,KB-1572G7.3
2985949,ENSG00000228315.12,GUSBP11
2986038,ENSG00000234353.2,AP000347.4
2986045,ENSG00000244723.3,ASLP1
2986053,ENSG00000272578.5,AP000347.2
2986095,ENSG00000159496.15,RGL4
2986307,ENSG00000187792.5,ZNF70
2986317,ENSG00000128218.8,VPREB3
2986336,ENSG00000169314.15,C22orf15
2986395,ENSG00000250479.9,CHCHD10
2986449,ENSG00000099953.10,MMP11
2986556,ENSG00000099956.20,SMARCB1
2986800,ENSG00000099958.15,DERL3
2986897,ENSG00000272973.1,KB-1125A3.11
2986900,ENSG00000133460.19,SLC2A11
2987220,ENSG00000251357.4,AP000350.10
2987236,ENSG00000279467.1,KB-1125A3.12
2987239,ENSG00000244425.3,RN7SL268P
2987242,ENSG00000240972.2,MIF
2987260,ENSG00000218537.1,MIF-AS1
2987265,ENSG00000273295.1,AP000350.5
2987268,ENSG00000225282.1,AP000350.6
2987273,ENSG00000206090.4,AP000350.7
2987278,ENSG00000231271.1,AP000350.8
2987283,ENSG00000133433.11,GSTT2B
2987314,ENSG00000228039.3,KB-1125A3.10
2987318,ENSG00000099974.8,DDTL
2987330,ENSG00000272787.1,KB-226F1.2
2987333,ENSG00000099977.15,DDT
2987390,ENSG00000285762.1,CH17-476P10.1
2987406,ENSG00000224205.2,AP000351.4
2987413,ENSG00000250470.1,AP000351.3
2987417,ENSG00000099984.11,GSTT2
2987465,ENSG00000276950.5,GSTT4
2987512,ENSG00000235689.1,AP000351.13
2987517,ENSG00000099991.18,CABIN1
2987919,ENSG00000232545.1,KB-318B8.7
2987924,ENSG00000099994.11,SUSD2
2987972,ENSG00000099998.19,GGT5
2988082,ENSG00000230712.3,GGTLC4P
2988089,ENSG00000128262.8,POM121L9P
2988105,ENSG00000225098.1,BCRP1
2988112,ENSG00000215464.4,AP000354.2
2988116,ENSG00000100014.20,SPECC1L
2988306,ENSG00000258555.6,SPECC1L-ADORA2A
2988352,ENSG00000128271.22,ADORA2A
2988473,ENSG00000178803.12,ADORA2A-AS1
2988504,ENSG00000100024.15,UPB1
2988575,ENSG00000228923.1,AP000355.2
2988579,ENSG00000138867.17,GUCD1
2988726,ENSG00000100028.12,SNRPD3
2988758,ENSG00000286070.2,KB-1995A5.6
2988859,ENSG00000178026.13,LRRC75B
2988925,ENSG00000100031.19,GGT1
2989369,ENSG00000230947.2,AP000356.2
2989373,ENSG00000215481.9,BCRP3
2989386,ENSG00000284233.1,KB-1995A5.4
2989389,ENSG00000284128.1,BCRP3
2989405,ENSG00000284070.1,KB-1995A5.5
2989411,ENSG00000224124.3,POM121L10P
2989414,ENSG00000224806.2,ARL5AP4
2989417,ENSG00000224334.1,AP000357.4
2989420,ENSG00000282012.1,LL22NC03-N95F10.1
2989424,ENSG00000237601.1,AP000358.5
2989427,ENSG00000182351.7,CRIP1P4
2989430,ENSG00000184571.13,PIWIL3
2989643,ENSG00000167037.19,SGSM1
2989863,ENSG00000199783.1,ENSG10010138907.1
2989866,ENSG00000206069.7,TMEM211
2989903,ENSG00000197077.14,KIAA1671
2990020,ENSG00000279085.1,CTA-243E7.4
2990023,ENSG00000279548.1,CTA-243E7.3
2990026,ENSG00000279006.1,CTA-243E7.2
2990029,ENSG00000279110.1,CTA-243E7.1
2990032,ENSG00000203280.4,KIAA1671-AS1
2990039,ENSG00000271181.1,CTA-221G9.10
2990042,ENSG00000100053.10,CRYBB3
2990075,ENSG00000236641.2,CTA-221G9.7
2990083,ENSG00000244752.3,CRYBB2
2990118,ENSG00000279298.1,CTA-221G9.11
2990121,ENSG00000233577.6,RP3-462D8.2
2990129,ENSG00000285968.1,CTA-246H3.13
2990135,ENSG00000285690.1,CTA-246H3.14
2990139,ENSG00000206066.3,IGLL3P
2990143,ENSG00000230637.2,CTA-246H3.8
2990149,ENSG00000231466.2,CTA-246H3.11
2990152,ENSG00000100068.14,LRP5L
2990202,ENSG00000272942.1,CTA-246H3.12
2990205,ENSG00000272798.1,CTA-390C10.9
2990208,ENSG00000271138.1,IGLVIVOR22-1
2990212,ENSG00000100058.12,CRYBB2P1
2990240,ENSG00000277872.1,MIR6817
2990243,ENSG00000272977.1,CTA-390C10.10
2990246,ENSG00000234884.2,CTA-407F11.8
2990266,ENSG00000100077.15,GRK3
2990386,ENSG00000237387.1,CTA-407F11.7
2990390,ENSG00000224003.1,YES1P1
2990394,ENSG00000222585.1,RNA5SP494
2990397,ENSG00000133454.16,MYO18B
2990838,ENSG00000278960.1,CTA-407F11.9
2990841,ENSG00000231933.7,MYO18B-AS1
2990959,ENSG00000232464.1,CTA-125H2.1
2990963,ENSG00000223056.1,RN7SKP169
2990966,ENSG00000232050.1,CTA-125H2.3
2990969,ENSG00000236464.1,LINC02559
2990973,ENSG00000229770.2,CTA-796E4.4
2990993,ENSG00000100095.19,SEZ6L
2991294,ENSG00000224192.2,SEZ6L-AS1
2991301,ENSG00000252267.1,RNA5SP495
2991304,ENSG00000230203.1,CTB-1048E9.7
2991308,ENSG00000128203.7,ASPHD2
2991322,ENSG00000100099.21,HPS4
2991607,ENSG00000100104.13,SRRD
2991635,ENSG00000100109.17,TFIP11
2991899,ENSG00000261188.1,TFIP11-DT
2991905,ENSG00000128294.16,TPST2
2992017,ENSG00000221760.1,MIR548J
2992020,ENSG00000213707.2,HMGB1P10
2992023,ENSG00000286326.1,CTA-445C9.17
2992028,ENSG00000100122.7,CRYBB1
2992050,ENSG00000196431.4,CRYBA4
2992074,ENSG00000226912.1,ISCA2P1
2992077,ENSG00000225783.8,MIAT
2992202,ENSG00000278404.1,ENSG10010137117.1
2992205,ENSG00000206028.1,CTA-373H7.7
2992210,ENSG00000277941.1,ENSG10010134880.1
2992213,ENSG00000275942.1,ENSG10010135416.1
2992216,ENSG00000244625.7,MIATNB
2992292,ENSG00000276991.1,ENSG10010138359.1
2992295,ENSG00000223704.2,LINC01422
2992329,ENSG00000231369.1,RP1-40G4P.1
2992333,ENSG00000235271.6,RP1-90L6.3
2992342,ENSG00000279440.1,CTA-992D9.11
2992345,ENSG00000200443.1,RNU6-1066P
2992348,ENSG00000279914.1,CTA-992D9.10
2992351,ENSG00000279848.1,CTA-992D9.9
2992354,ENSG00000236858.2,CTA-992D9.6
2992362,ENSG00000280025.1,CTA-992D9.8
2992365,ENSG00000231405.1,CTA-992D9.7
2992369,ENSG00000238195.1,CTA-503F6.2
2992373,ENSG00000233521.7,LINC01638
2992393,ENSG00000233574.1,CTA-929C8.5
2992398,ENSG00000223726.1,CTA-929C8.7
2992403,ENSG00000226741.2,LINC02554
2992419,ENSG00000230051.2,CTA-929C8.8
2992436,ENSG00000280445.1,RP1-205F14P.1
2992442,ENSG00000287034.1,RP11-46E17.9
2992447,ENSG00000227880.1,RP11-46E17.6
2992451,ENSG00000224027.1,RP1-231P7P.1
2992456,ENSG00000227838.1,RP1-213J1P__B.1
2992463,ENSG00000231495.1,RP1-213J1P__B.2
2992467,ENSG00000226169.1,RP11-375H17.1
2992471,ENSG00000169184.6,MN1
2992493,ENSG00000180957.18,PITPNB
2992671,ENSG00000235954.7,TTC28-AS1
2992850,ENSG00000277460.1,ENSG10010138747.1
2992853,ENSG00000264073.1,MIR3199-1
2992856,ENSG00000283225.1,MIR3199-2
2992859,ENSG00000276150.1,ENSG10010140140.1
2992862,ENSG00000100154.14,TTC28
2992998,ENSG00000274342.1,ENSG10010135168.1
2993001,ENSG00000276675.1,ENSG10010137127.1
2993004,ENSG00000239249.3,RN7SL757P
2993007,ENSG00000201209.1,SNORD42
2993010,ENSG00000199797.1,Y_RNA
2993013,ENSG00000276162.1,MIR5739
2993016,ENSG00000266503.2,RN7SL162P
2993019,ENSG00000183765.23,CHEK2
2993633,ENSG00000100209.11,HSCB
2993719,ENSG00000159873.10,CCDC117
2993796,ENSG00000100219.16,XBP1
2993881,ENSG00000226471.6,CTA-292E10.6
2993898,ENSG00000272858.1,CTA-292E10.8
2993901,ENSG00000224256.1,CTA-292E10.7
2993904,ENSG00000183579.16,ZNRF3
2993971,ENSG00000235786.1,ZNRF3-IT1
2993975,ENSG00000177993.3,ZNRF3-AS1
2993980,ENSG00000100249.5,C22orf31
2993992,ENSG00000183762.13,KREMEN1
2994081,ENSG00000226772.1,CTA-747E2.10
2994085,ENSG00000200871.1,RNU6-810P
2994088,ENSG00000251952.1,RNU6-1219P
2994091,ENSG00000186998.16,EMID1
2994287,ENSG00000100263.14,RHBDD3
2994360,ENSG00000237015.1,CTA-984G1.5
2994364,ENSG00000182944.18,EWSR1
2994825,ENSG00000185340.15,GAS2L1
2994947,ENSG00000100276.10,RASL10A
2994975,ENSG00000273216.1,AC002059.10
2994978,ENSG00000100280.17,AP1B1
2995225,ENSG00000280968.1,ENSG00000280968
2995228,ENSG00000239127.1,SNORD125
2995231,ENSG00000285697.1,AC002059.11
2995246,ENSG00000242156.1,AC000041.8
2995250,ENSG00000278292.1,RFPL4AP6
2995255,ENSG00000225465.10,RFPL1S
2995283,ENSG00000128250.5,RFPL1
2995293,ENSG00000100285.10,NEFH
2995307,ENSG00000282816.1,AC000035.3
2995311,ENSG00000100296.14,THOC5
2995719,ENSG00000234208.1,CTA-256D12.11
2995723,ENSG00000184117.12,NIPSNAP1
2995811,ENSG00000186575.19,NF2
2996323,ENSG00000233010.1,RPEP4
2996326,ENSG00000232396.2,RP1-76B20.11
2996334,ENSG00000239446.1,RP1-76B20.12
2996338,ENSG00000100314.4,CABP7
2996354,ENSG00000100319.13,ZMAT5
2996375,ENSG00000200976.1,Y_RNA
2996378,ENSG00000287967.1,RP1-76B20.16
2996383,ENSG00000184076.13,UQCR10
2996402,ENSG00000100325.15,ASCC2
2996730,ENSG00000100330.16,MTMR3
2996989,ENSG00000207455.1,RNU6-331P
2996992,ENSG00000279159.1,RP3-394A18.1
2996995,ENSG00000275818.1,MIR6818
2996998,ENSG00000227117.6,HORMAD2-AS1
2997013,ENSG00000227201.2,CNN2P1
2997016,ENSG00000176635.18,HORMAD2
2997099,ENSG00000226573.1,CTA-85E5.7
2997102,ENSG00000225971.1,RPS3AP51
2997106,ENSG00000225676.2,RP3-438O4.4
2997111,ENSG00000232530.1,LIF-AS1
2997116,ENSG00000128342.5,LIF
2997137,ENSG00000268812.3,LIF-AS2
2997140,ENSG00000099985.4,OSM
2997172,ENSG00000279699.1,RP1-102K2.9
2997175,ENSG00000239282.8,CASTOR1
2997331,ENSG00000248751.6,RP1-130H16.18
2997477,ENSG00000099992.16,TBC1D10A
2997627,ENSG00000099995.19,SF3A1
2997722,ENSG00000187860.11,CCDC157
2997831,ENSG00000099999.15,RNF215
2997938,ENSG00000100003.18,SEC14L2
2998178,ENSG00000249590.7,RP4-539M6.19
2998224,ENSG00000273350.1,RP4-539M6.20
2998227,ENSG00000222915.1,RNU6-564P
2998230,ENSG00000272689.1,RP4-539M6.21
2998233,ENSG00000242114.6,MTFP1
2998298,ENSG00000273428.4,RP4-539M6.22
2998304,ENSG00000230137.1,RP4-539M6.18
2998307,ENSG00000100012.12,SEC14L3
2998509,ENSG00000181123.8,RP4-539M6.14
2998533,ENSG00000214161.3,SDC4P
2998536,ENSG00000133488.15,SEC14L4
2998656,ENSG00000214491.8,SEC14L6
2998696,ENSG00000225774.2,SIRPAP1
2998699,ENSG00000128242.13,GAL3ST1
2998940,ENSG00000100029.18,PES1
2999181,ENSG00000223831.1,RP1-56J10.8
2999186,ENSG00000185339.9,TCN2
2999291,ENSG00000100036.13,SLC35E4
2999321,ENSG00000167065.14,DUSP18
2999411,ENSG00000250318.1,CTA-963H5.5
2999415,ENSG00000288153.1,CTA-963H5.7
2999420,ENSG00000184792.16,OSBP2
2999806,ENSG00000264661.3,MIR3200
2999809,ENSG00000237977.1,EIF4HP2
2999812,ENSG00000235989.4,MORC2-AS1
2999834,ENSG00000133422.14,MORC2
3000110,ENSG00000253352.10,TUG1
3000197,ENSG00000276664.1,ENSG10010135924.1
3000200,ENSG00000276057.1,ENSG10010138503.1
3000203,ENSG00000276965.1,ENSG10010138848.1
3000206,ENSG00000275307.1,ENSG10010135520.1
3000209,ENSG00000269987.1,RP3-430N8.11
3000213,ENSG00000269972.1,RP3-430N8.10
3000217,ENSG00000278920.1,RP3-412A9.17
3000220,ENSG00000240186.3,RN7SL633P
3000223,ENSG00000183963.19,SMTN
3000690,ENSG00000273387.1,RP3-412A9.16
3000693,ENSG00000198832.10,SELENOM
3000781,ENSG00000235573.2,RP3-412A9.12
3000784,ENSG00000185133.14,INPP5J
3001065,ENSG00000100078.4,PLA2G3
3001085,ENSG00000214125.2,RP3-412A9.15
3001088,ENSG00000264141.1,MIR3928
3001091,ENSG00000138942.16,RNF185
3001185,ENSG00000254835.1,RNF185-AS1
3001188,ENSG00000182541.18,LIMK2
3001358,ENSG00000199695.1,RNU6-1128P
3001361,ENSG00000202019.1,Y_RNA
3001364,ENSG00000100100.13,PIK3IP1
3001432,ENSG00000228839.5,PIK3IP1-DT
3001439,ENSG00000212542.1,RNA5SP496
3001442,ENSG00000100105.18,PATZ1
3001503,ENSG00000213888.3,LINC01521
3001508,ENSG00000206615.1,RNU6-338P
3001511,ENSG00000185721.13,DRG1
3001589,ENSG00000184708.18,EIF4ENIF1
3001843,ENSG00000240591.2,RP11-247I13.11
3001853,ENSG00000199248.1,RNU6-28P
3001856,ENSG00000198089.16,SFI1
3002471,ENSG00000287817.1,RP11-247I13.12
3002474,ENSG00000233733.1,H2AZP6
3002477,ENSG00000229169.1,RP11-247I13.6
3002480,ENSG00000214093.3,RP11-247I13.3
3002483,ENSG00000241878.11,PISD
3002695,ENSG00000284082.1,MIR7109
3002698,ENSG00000183530.14,PRR14L
3002779,ENSG00000100150.20,DEPDC5
3005762,ENSG00000285404.1,LL22NC03-44A4.3
3005810,ENSG00000242251.3,RN7SL20P
3005813,ENSG00000236132.1,CTA-440B3.1
3005818,ENSG00000252909.1,RNU6-201P
3005821,ENSG00000227813.1,RP1-180M12.1
3005825,ENSG00000128254.16,C22orf24
3005861,ENSG00000128245.15,YWHAH
3005907,ENSG00000227519.1,CTA-342B11.1
3005911,ENSG00000230866.2,LINC02558
3005929,ENSG00000240647.3,RN7SL305P
3005932,ENSG00000232346.1,SC22CB-1E7.1
3005935,ENSG00000100170.10,SLC5A1
3006015,ENSG00000234479.2,AP1B1P1
3006023,ENSG00000237439.1,RP1-127L4.10
3006027,ENSG00000232707.1,AP1B1P2
3006030,ENSG00000239674.2,RP1-127L4.7
3006034,ENSG00000205856.4,C22orf42
3006070,ENSG00000230120.1,RP1-90G24.8
3006074,ENSG00000275656.1,ENSG10010134926.1
3006077,ENSG00000128253.15,RFPL2
3006147,ENSG00000254127.1,IGLCOR22-1
3006150,ENSG00000242082.2,SLC5A4-AS1
3006163,ENSG00000100191.6,SLC5A4
3006199,ENSG00000214076.3,CPSF1P1
3006202,ENSG00000273325.1,RP1-90G24.11
3006205,ENSG00000234626.2,RP1-149A16.12
3006216,ENSG00000128276.10,RFPL3
3006237,ENSG00000271093.1,IGLCOR22-2
3006240,ENSG00000205853.12,RFPL3S
3006290,ENSG00000274617.1,ENSG10010134387.1
3006293,ENSG00000274170.1,ENSG10010135886.1
3006296,ENSG00000230736.2,RP1-149A16.3
3006301,ENSG00000243519.1,IGLVIVOR22-2
3006305,ENSG00000241954.1,RP1-149A16.17
3006309,ENSG00000232218.1,RP1-149A16.16
3006312,ENSG00000100220.12,RTCB
3006367,ENSG00000184459.9,BPIFC
3006488,ENSG00000100225.18,FBXO7
3006625,ENSG00000185666.15,SYN3
3006739,ENSG00000236054.1,SYN3-AS1
3006743,ENSG00000251890.1,RNA5SP497
3006746,ENSG00000229673.1,LL22NC01-116C6.1
3006750,ENSG00000100234.12,TIMP3
3006766,ENSG00000228194.1,CTA-415G2.2
3006770,ENSG00000231253.2,LINC01640
3006792,ENSG00000228622.1,RP1-302D9.1
3006796,ENSG00000233632.1,RP1-302D9.5
3006799,ENSG00000133424.22,LARGE1
3007625,ENSG00000232073.1,RP1-302D9.3
3007629,ENSG00000230741.1,SC22CB-1D7.1
3007633,ENSG00000266012.1,MIR4764
3007636,ENSG00000253007.2,SNORA50B
3007639,ENSG00000281295.1,ENSG10010137608.1
3007642,ENSG00000232081.1,LARGE-IT1
3007646,ENSG00000224973.6,LARGE-AS1
3007728,ENSG00000273082.1,LARGE1-AS1
3007731,ENSG00000236052.2,LINC01643
3008044,ENSG00000224404.2,LL22NC03-13G6.2
3008055,ENSG00000235485.1,RP1-101G11.2
3008058,ENSG00000280356.1,RP1-101G11.3
3008061,ENSG00000234891.1,RP1-288L1.5
3008066,ENSG00000237316.1,RP1-288L1.4
3008072,ENSG00000286592.1,LINC02885
3008082,ENSG00000175329.13,ISX
3008111,ENSG00000233080.3,LINC01399
3008121,ENSG00000273068.1,CTA-714B7.7
3008125,ENSG00000238153.1,CTA-714B7.4
3008129,ENSG00000238584.1,RNU7-167P
3008132,ENSG00000100281.14,HMGXB4
3008229,ENSG00000273176.1,RP3-510H16.3
3008233,ENSG00000100284.22,TOM1
3008581,ENSG00000266320.1,MIR3909
3008584,ENSG00000274280.1,MIR6069
3008587,ENSG00000282602.1,CTA-286B10.7
3008590,ENSG00000282041.1,CTA-286B10.8
3008593,ENSG00000100292.18,HMOX1
3008675,ENSG00000100297.16,MCM5
3008824,ENSG00000233388.2,RP4-569D19.5
3008827,ENSG00000273044.1,RP4-569D19.8
3008830,ENSG00000100302.7,RASD2
3008842,ENSG00000198125.13,MB
3008955,ENSG00000268818.2,CITF22-62D4.1
3008959,ENSG00000221963.6,APOL6
3008971,ENSG00000228587.1,RP1-41P2.7
3008975,ENSG00000226336.2,MRPS16P3
3008978,ENSG00000128313.2,APOL5
3008993,ENSG00000100320.23,RBFOX2
3009318,ENSG00000237406.1,NDUFA9P1
3009321,ENSG00000279652.1,RP1-78B3.1
3009324,ENSG00000279927.1,CTA-212A2.4
3009327,ENSG00000279217.1,CTA-212A2.3
3009330,ENSG00000279714.1,CTA-212A2.2
3009333,ENSG00000279805.1,CTA-212A2.1
3009336,ENSG00000128284.19,APOL3
3009541,ENSG00000233764.1,MTCO1P20
3009544,ENSG00000231576.1,MTCO2P20
3009548,ENSG00000237948.1,MTATP6P20
3009551,ENSG00000225557.1,MTCO3P20
3009554,ENSG00000237129.1,MTCYBP34
3009557,ENSG00000229088.1,MTND1P10
3009560,ENSG00000100336.18,APOL4
3009722,ENSG00000128335.14,APOL2
3009813,ENSG00000100342.21,APOL1
3010001,ENSG00000100345.22,MYH9
3010151,ENSG00000278420.1,MIR6819
3010154,ENSG00000287269.1,RP1-68O2.5
3010158,ENSG00000223695.1,RP4-633O19__A.1
3010162,ENSG00000237668.1,RPS15AP38
3010165,ENSG00000252225.1,Y_RNA
3010168,ENSG00000228719.1,RP5-1119A7.14
3010172,ENSG00000100348.10,TXN2
3010229,ENSG00000100350.15,FOXRED2
3010309,ENSG00000100353.18,EIF3D
3010480,ENSG00000188078.5,RP5-1119A7.11
3010484,ENSG00000229971.1,RP5-1119A7.10
3010488,ENSG00000166862.7,CACNG2
3010505,ENSG00000261675.1,RP5-1119A7.17
3010508,ENSG00000234688.1,RP1-293L6.1
3010512,ENSG00000287773.1,LL22NC01-132D12.3
3010516,ENSG00000100360.15,IFT27
3010640,ENSG00000286485.1,LL22NC01-132D12.4
3010644,ENSG00000100362.13,PVALB
3010714,ENSG00000234979.1,CITF22-24E5.1
3010719,ENSG00000183822.3,NCF4-AS1
3010726,ENSG00000100365.16,NCF4
3010859,ENSG00000100368.14,CSF2RB
3010976,ENSG00000232254.1,CSF2RBP1
3010981,ENSG00000215403.1,LL22NC01-81G9.3
3010987,ENSG00000185264.12,TEX33
3011052,ENSG00000128311.14,TST
3011091,ENSG00000252412.1,Y_RNA
3011094,ENSG00000128309.17,MPST
3011180,ENSG00000287236.1,LL22NC01-146D10.5
3011184,ENSG00000100379.17,KCTD17
3011300,ENSG00000201078.1,RN7SKP214
3011303,ENSG00000187045.19,TMPRSS6
3011558,ENSG00000231467.2,RP5-1170K4.7
3011563,ENSG00000100385.14,IL2RB
3011654,ENSG00000235237.1,RP1-151B14.6
3011658,ENSG00000133466.14,C1QTNF6
3011722,ENSG00000278195.2,SSTR3
3011741,ENSG00000226233.1,RP1-151B14.9
3011744,ENSG00000128340.15,RAC2
3011836,ENSG00000100055.21,CYTH4
3011975,ENSG00000243902.6,ELFN2
3011984,ENSG00000237862.2,RP1-63G5.7
3011992,ENSG00000166897.16,ELFN2
3012024,ENSG00000272694.1,RP1-63G5.8
3012028,ENSG00000100060.18,MFNG
3012150,ENSG00000100065.15,CARD10
3012355,ENSG00000225867.1,RP5-1177I5.3
3012359,ENSG00000128283.7,CDC42EP1
3012394,ENSG00000100079.7,LGALS2
3012419,ENSG00000273866.1,Metazoa_SRP
3012422,ENSG00000100083.19,GGA1
3012778,ENSG00000100092.24,SH3BP1
3012963,ENSG00000285304.1,RP1-37E16.13
3013003,ENSG00000233360.4,PDXP-DT
3013011,ENSG00000241360.2,PDXP
3013030,ENSG00000241333.3,RN7SL385P
3013033,ENSG00000100097.12,LGALS1
3013091,ENSG00000273899.5,NOL12
3013170,ENSG00000100101.15,RP1-37E16.12
3013200,ENSG00000100106.22,TRIOBP
3013436,ENSG00000189060.6,H1-0
3013444,ENSG00000100116.17,GCAT
3013534,ENSG00000128310.3,GALR3
3013544,ENSG00000100124.15,ANKRD54
3013715,ENSG00000284197.1,MIR658
3013718,ENSG00000207696.1,MIR659
3013721,ENSG00000100129.18,EIF3L
3013985,ENSG00000279738.1,RP5-1014D13.2
3013988,ENSG00000207227.1,RNU6-900P
3013991,ENSG00000100139.14,MICALL1
3014333,ENSG00000278948.1,RP5-1039K5.12
3014336,ENSG00000128346.11,C22orf23
3014437,ENSG00000272582.1,RP5-1039K5.17
3014440,ENSG00000100142.16,POLR2F
3014615,ENSG00000284289.1,MIR6820
3014618,ENSG00000100146.18,SOX10
3014680,ENSG00000284266.1,MIR4534
3014683,ENSG00000222044.1,RP5-1039K5.16
3014687,ENSG00000273214.1,RP5-1039K5.18
3014690,ENSG00000100151.16,PICK1
3014892,ENSG00000233739.1,RP5-1039K5.13
3014896,ENSG00000100156.11,SLC16A8
3014936,ENSG00000128298.18,BAIAP2L2
3015059,ENSG00000272720.1,CTA-228A9.3
3015062,ENSG00000184381.20,PLA2G6
3015781,ENSG00000279080.1,CTA-228A9.4
3015784,ENSG00000185022.12,MAFF
3015856,ENSG00000198792.13,TMEM184B
3016004,ENSG00000235246.1,RP1-5O6.5
3016008,ENSG00000241693.2,RN7SL704P
3016011,ENSG00000277385.1,Metazoa_SRP
3016014,ENSG00000213923.13,CSNK1E
3016238,ENSG00000283900.1,TPTEP2-CSNK1E
3016274,ENSG00000244627.5,TPTEP2
3016337,ENSG00000229955.1,RP1-5O6.4
3016341,ENSG00000286144.1,RP3-434P1.8
3016347,ENSG00000228620.1,RP3-434P1.6
3016352,ENSG00000168135.4,KCNJ4
3016362,ENSG00000286440.1,RP3-434P1.9
3016367,ENSG00000100196.11,KDELR3
3016402,ENSG00000100201.23,DDX17
3016521,ENSG00000100206.10,DMC1
3016653,ENSG00000224279.2,RPS29P31
3016657,ENSG00000184949.18,FAM227A
3016840,ENSG00000100211.10,CBY1
3016941,ENSG00000230912.1,RP3-508I15.10
3016945,ENSG00000228274.4,RP3-508I15.9
3016967,ENSG00000287219.1,RP3-508I15.23
3016971,ENSG00000100216.6,TOMM22
3016989,ENSG00000100221.11,JOSD1
3017070,ENSG00000100226.16,GTPBP1
3017204,ENSG00000229598.1,PRDX3P1
3017207,ENSG00000244491.1,RP3-508I15.18
3017211,ENSG00000100242.15,SUN2
3017493,ENSG00000230149.2,RP3-508I15.19
3017498,ENSG00000273096.1,RP3-508I15.20
3017501,ENSG00000225450.1,RP3-508I15.14
3017505,ENSG00000272669.1,RP3-508I15.21
3017508,ENSG00000273076.1,RP3-508I15.22
3017511,ENSG00000100246.13,DNAL4
3017542,ENSG00000221890.6,NPTXR
3017558,ENSG00000183741.12,CBX6
3017594,ENSG00000288106.1,CTA-150C2.23
3017598,ENSG00000235209.1,CTA-150C2.13
3017602,ENSG00000128383.13,APOBEC3A
3017656,ENSG00000179750.16,APOBEC3B
3017737,ENSG00000249310.2,APOBEC3B-AS1
3017744,ENSG00000244509.4,APOBEC3C
3017769,ENSG00000284554.2,CTA-150C2.22
3017788,ENSG00000243811.12,APOBEC3D
3017834,ENSG00000128394.17,APOBEC3F
3017873,ENSG00000259421.1,CTA-150C2.20
3017876,ENSG00000239713.9,APOBEC3G
3017921,ENSG00000225720.6,RP4-742C19.12
3017929,ENSG00000100298.16,APOBEC3H
3018018,ENSG00000100307.13,CBX7
3018076,ENSG00000226024.1,COX5BP7
3018079,ENSG00000279833.1,RP4-742C19.13
3018082,ENSG00000227009.1,FUNDC2P4
3018085,ENSG00000100311.17,PDGFB
3018150,ENSG00000284633.1,RP3-333H23.10
3018162,ENSG00000224794.2,RP3-333H23.8
3018170,ENSG00000100316.16,RPL3
3018326,ENSG00000209480.1,SNORD83B
3018329,ENSG00000209482.1,SNORD83A
3018332,ENSG00000263764.1,SNORD43
3018335,ENSG00000100321.15,SYNGR1
3018415,ENSG00000280216.1,RP3-333H23.9
3018418,ENSG00000100324.14,TAB1
3018492,ENSG00000128268.12,MGAT3
3018517,ENSG00000227188.1,MGAT3-AS1
3018521,ENSG00000100335.15,MIEF1
3018656,ENSG00000285025.1,RP5-1104E15.10
3018663,ENSG00000128272.17,ATF4
3018791,ENSG00000187051.9,RPS19BP1
3018834,ENSG00000100346.18,CACNA1I
3019142,ENSG00000176177.10,ENTHD1
3019165,ENSG00000235647.1,MTFR2P2
3019168,ENSG00000238875.1,RN7SKP210
3019171,ENSG00000226085.3,UQCRFS1P1
3019174,ENSG00000100351.17,GRAP2
3019240,ENSG00000225528.3,RP3-370M22.8
3019250,ENSG00000133477.17,FAM83F
3019285,ENSG00000261202.1,TNRC6B-DT
3019288,ENSG00000100354.21,TNRC6B
3019554,ENSG00000228599.1,RPL7P52
3019557,ENSG00000239900.14,ADSL
3020219,ENSG00000284431.1,RP5-1042K10.14
3020287,ENSG00000100359.21,SGSM3
3020458,ENSG00000229999.6,SGSM3-AS1
3020472,ENSG00000196588.20,MRTFA
3020807,ENSG00000272834.1,RP5-1042K10.13
3020810,ENSG00000227413.1,RP5-1042K10.12
3020814,ENSG00000232564.3,MRTFA-AS1
